"Candidate_Entity.id","Candidate","Num_of_Records","Total_dollar"
4689854,"HIGGINS, BRIAN",4913,3805484.35
4693734,"DIOGUARDI, JOSEPH J",1039,2361465.71
4694056,"GOMEZ, JOHN B",444,375969.65
4703463,"GRABB, CLAYTON W",25,19789.08
4709441,"SOBHANI, S ROB",67,8058180
4714202,"PARRISH, MICHAEL DAVID (MIKE)",522,391130.36
4716617,"THRON, CHRISTINE",26,18955.59
4739823,"GIBSON, CHRISTOPHER P",7258,7240906.64
4742989,"MCCASKILL, CLAIRE C",32091,21568417.81
4744200,"HANNA, RICHARD L",2947,3282877.96
4749506,"PAUL, RONALD D",253,932595.36
4750430,"BOOCKVAR, KATHRYN (KATHY)",1984,1462235.89
4751284,"CARLINEO, GLORIA",46,73048.51
4757394,"SHINAGAWA, NATE",1444,825627.07
4758179,"HOCHUL, KATHY COURNEY",4875,4690841.37
4764889,"MARTINS, JACK M",628,851812.7
4774958,"STOUFFER, TROY DAVID",0,0
4775628,"BUERKLE, ANN MARIE",3215,3020094.99
4781621,"PHILIPS, MICHAEL LEE",51,166729.09
4784164,"ALLEGRETTI, MICHAEL A",782,688303.47
4786608,"FRANZ, EDWARD J",40,36575.12
4793281,"THOMAS, WILLIAM V",17,23966.94
4802655,"SCHLEY, CRAIG",0,0
4804004,"ALZONA, GUS",0,0
4827030,"LOCKWOOD, DAVID H",3,7953
4837721,"RYAN, FRANK",104,91876.86
4839237,"TASINI, JONATHAN",252,200610.96
4840537,"JOHNSON, JOYCE S",82,53424
4842412,"EATON, JACKSON",351,223535.32
4847042,"ARCURI, MICHAEL A",2060,1821230.28
4866565,"ENGLISH, GEORGE T",0,0
4876353,"CROWLEY, JOSEPH (JOE)",7162,10728406.77
4884847,"BLAKEMAN, BRUCE A",1312,2402009.09
4902226,"HUBER, PAUL L",305,575504.97
4903733,"BURNS, TIMOTHY",1509,2161789
4920688,"HARRIS, THOMAS E (PINKSTON)",0,0
4940313,"PENA-MELNYK, JOSELINE A",1305,1118342.69
4944091,"TOOMEY, PATRICK JOSEPH",72156,46460628.98
4947510,"GENTILE, VINCENT J",270,249168.5
4958885,"STAGGENBORG, RICHARD",7,19378.24
4964918,"WEPRIN, DAVID I",702,929323.96
4969468,"CARVIN, JOE",340,585599.95
4977109,"MOLL, THOMAS",767,472537.62
4977792,"BLUMENAUER, EARL",4121,5309527.29
4978019,"COLLINS, CHRIS",3150,3203807.87
4985610,"HALL, JOHN J",2483,2095189.89
4990093,"FICKER, ROBIN KEITH",61,106196.22
4990733,"ODONNELL, ANTHONY J",203,138016.12
4997636,"THOMPSON JR, GLENN WILLIAM",4717,4270465.93
5007580,"ROBINSON, ART",6144,3266528.04
5007914,"KELLY JR, GEORGE J (MIKE)",4752,4883505.01
5009616,"CONGER, JASON",335,380320
5011913,"LEFAVOUR, NICOLE",611,346496.86
5019671,"CLYBURN, JAMES E (JIM)",7300,10030531.35
5023460,"LEACH, DAYLIN B",0,0
5023715,"AVAKIAN, BRADLEY P (BRAD)",791,514792.77
5023739,"SESTAK JR, JOSEPH A",36956,17640362.3
5029414,"LANGEVIN, JAMES R",5063,4379210.87
5036479,"DONOVAN JR, DANIEL M",1680,2007403.36
5044266,"CAVANAGH, DANIEL J",0,0
5104816,"KERREY, J ROBERT (BOB)",15270,5971733.25
5108527,"SCHWARTZ, ALLYSON YOUNG",6527,5686624.5
5111839,"SOL-GUTIERREZ, ANA",255,159804.77
5134027,"BISHOP JR, SANFORD D",3922,5055684.28
5140459,"BUCHAL, JAMES LAURENCE",11,7930
5154303,"MCDONOUGH, PAT",275,241579.14
5159347,"OWENS, WILLIAM L (BILL)",4737,4809706.99
5161040,"LEUENBERGER, JAMES E",0,0
5166274,"WALLACE, NANCY",30,12558.36
5200963,"LINTHICUM, DENNIS B",42,31557.5
5223905,"WEHBY, MONICA C",3915,3656319.88
5228427,"HODES, PAUL W",8348,6914130.77
5238519,"BARRON, CHARLES",85,129447.98
5257487,"VAUGHN, CORROGAN R",0,0
5265582,"CASACIO, STANLEY A",51,76897.42
5272376,"GOBERMAN, PAVEL",5,25000
5283943,"CRITZ, MARK S",4751,4992563.54
5285905,"HUFFMAN II, JAMES",1108,2901821.18
5312353,"COATS, DANIEL R",3454,4760615.81
5318510,"BEILER, CHESTER OMAR (CHET)",115,869501.91
5336964,"SWEENEY, JOHN",0,0
5349073,"DELAURO, ROSA L",4580,4719654.52
5359287,"CRONK, BRUCE W",3,6100
5381769,"TABOR, H JOE",0,0
5397600,"WYDEN, RON",13504,18607406.35
5410745,"SMITH, THOMAS J",4756,11783777.73
5418023,"CLARKE, YVETTE D",2932,2760610.35
5421868,"POMEROY, EARL R",2712,2751527.92
5430817,"CUMMINGS, ELIJAH",2790,3499962.17
5470486,"FELLOWS, MIKE",0,0
5514759,"WITT, BRADLEY K",100,97723
5554879,"GLUCK, GEORGE",0,0
5584171,"COONS, CHRIS",9114,10009800.89
5584992,"REED, JOHN F (JACK)",3728,3836089.62
5607010,"YOUNG, LIH",0,0
5609547,"LANDRIEU, MARY L",17424,17329435.25
5631712,"TRONE, DAVID JOHN",18,13420951.45
5654159,"JACOBS, NANCY C",284,259899.32
5686085,"LINARES, GUILLERMO",47,73979.2
5700236,"PUCA, ANTHONY PATRICK",0,0
5702375,"WARD, ELLA P",139,106118.39
5706139,"DELANEY, JOHN K",3721,8794305.46
5709310,"MARSHALL, KATHLEEN (KATE)",850,824590.3
5709393,"BALL, KRYSTAL M",887,1036828.65
5721543,"BARDEL, HENRY J",0,0
5724006,"RIGELL, EDWARD SCOTT",4397,8448021.96
5733237,"GARRETT JR, THOMAS ALEXANDER (TOM)",575,647516.95
5738417,"KORPE, SATISH W",19,13710
5741478,"PERRIELLO, THOMAS STUART PRICE",5166,3746181.4
5743146,"KAINE, TIMOTHY M (TIM)",31432,18567131.32
5753148,"MARSHALL, ELAINE F",4590,2882344.14
5757496,"BENNETT, LUANN L",3942,2753019.54
5761155,"STILP, EUGENE P",75,45536
5761539,"HERRING, CHARNIELE L",176,132474.62
5763431,"CABRAL, KRISTIN ANN",219,288259.85
5764636,"VAN HOLLEN, CHRIS J",19989,16102501.49
5784608,"FROELICH, BRIAN P",698,657000.98
5793550,"FOUST, JOHN W",6803,2631228.09
5798194,"MCEACHIN, A DONALD",774,789597.78
5802522,"BEYER JR, DONALD STERNOFF",4043,4326023.54
5849427,"HOWARD, JULIA C",65,63995
5853356,"ROSS, DEBORAH",18050,10531404.29
5854934,"CUNNINGHAM III, JAMES CALVIN (CAL)",1478,1354279.18
5875337,"MIZUSAWA, BERT",382,429839.38
5876933,"ROUZER, DAVID CHESTON",4649,4275329.73
5877139,"ELLMERS, RENEE",5094,4985184.22
5890773,"ADAMS, ALMA",2072,1689101.86
5893021,"PELLER, BRUCE GARY",15,43906
5893835,"BROCK, ANDREW C",34,134525
5899097,"PATTERSON, VANCE MARTIN",53,680582.2
5899227,"KENNEDY, BILLY",612,338869.71
5904346,"MEADOWS, MARK RANDAL",2096,2161272.75
5907525,"PALOMBO, FRANK",117,84079.16
5909454,"WOOLARD, ASHLEY MCMULLAN",184,132948.61
5924794,"COTHAM, PATRICIA ANN",107,120335.97
5934525,"RING, JESSEE",28,8210
5941162,"YOW, BILLY",105,109767.39
5942566,"TILLIS, THOMAS R (THOM)",10811,10117905.82
5942804,"BRANDON JR, KENNETH MARCUS",115,44128
5947078,"COBLE, HOWARD",1005,1025244.35
5947412,"DORITY, GREG",0,0
5956762,"PITTENGER, ROBERT M",2451,5287403.8
5957226,"DANNUNZIO, TIMOTHY BRUCE",370,3140701.7
5960299,"KEEVER, PATSY",854,402120.8
5967054,"CASEY JR, ROBERT P (BOB)",15348,14579777.84
5971328,"BERGER JR, PHILIP EDWARD",488,554855
5986785,"ROMANOFF, ANDREW",20902,7591075.81
5988870,"GARDNER, CORY",16334,16974589.3
5995587,"BENNET, MICHAEL F",36394,30844381.83
6000904,"COBLE, PAUL Y",397,281887.97
6002474,"STEEN II, FRED F",109,71570
6002721,"ANDERSON, DAVID C (DAVE)",292,236669.09
6006004,"YTTERBERG, DONALD G W (DON)",307,221574.29
6006202,"DEGETTE, DIANA L",3795,4202705.54
6007948,"WEISSMAN, ERIC A",397,303325
6009425,"MCHENRY, PATRICK TIMOTHY",5455,6913519.68
6012786,"MURPHY, PATRICK JOSEPH (PAT)",3462,1575757.79
6013566,"HOGG, ROBERT M",361,253025.78
6013595,"APPEL, STACI",21472,2841143.06
6013888,"SENG, JOSEPH MATTHEW (JOE)",2,32229.02
6013918,"WILLIAMS, MARCUS W",159,25902.29
6014462,"PACE II, SALVATORE",4786,1618028.72
6014789,"BARRETT, CHARLES DANIEL (DAN)",30,241402.41
6017759,"DANDEKAR, SWATI A",894,627720.28
6020794,"KRAUSE, BOB",74,26284.19
6021939,"CRAMER, ROBERT J",224,229238
6022032,"MILLER-MEEKS, MARIANNETTE",2223,2046919.4
6022986,"TIPTON, SCOTT R",12360,6958757.33
6029091,"VILSACK, CHRISTIE",4574,3355570.2
6029780,"CARROLL, MORGAN",6890,3135444.71
6056637,"PEACOCK III, EDWIN B",168,154514.6
6056851,"YOUNG, DAVID E",3494,4610489.98
6062015,"MILLER, JEFF",1201,771101.97
6078825,"SCHULTZ, MATTHEW DAVID",249,286168.71
6079462,"BOLIVER, GAIL ELDRED",36,15510
6082437,"REDPATH, WILLIAM B",32,17528.7
6082953,"FIEGEN, THOMAS L",105,68693.7
6083808,"GETTEMY, ROB",80,109560.12
6084308,"BRANCATO, BOB",10,48617
6088152,"CAMPBELL, MATTHEW S",268,248979.31
6089374,"MASKE, BILL",153,114515.49
6091931,"KAJTAZOVIC, ANESA",274,129349.75
6098942,"VERNON, MONICA WOLF",6279,3449016.37
6108054,"REEVES, BERNIE",545,266988.41
6116179,"SANYAL, ARUNAVA",65,64648.03
6127985,"OBRIEN, DAVE",727,370500.89
6135165,"BUTTERFIELD JR, GEORGE KENNETH (GK)",2842,3360109.11
6140498,"BOSWELL, LEONARD L",3196,3282382.86
6151700,"ERNST, JONI K",11973,10914177.78
6151955,"BOUCHER, RICK C",2410,2516161.9
6154661,"ETHERIDGE, BOB R",1094,1147767.72
6157481,"WRIGHT, EDWARD BENEDICT",108,19209.07
6160499,"REED, CHRISTOPHER",194,38437.67
6165652,"HARRIS, CURTIS",18,8476.52
6170812,"NAPOLITANO, JASON",19,26969.22
6201238,"BERTRAND, RICHARD (RICK)",42,52727.2
6209735,"WILCOX, WOODROW",0,0
6221658,"GRAHAM, MALCOLM R",337,278181.12
6240808,"MIKLOSI, JOE",2617,1704430.41
6255226,"GREEN JR, EUGENE J",48,36928.96
6255786,"NOLAN, RICHARD MICHAEL (RICK)",9521,6418713.36
6263767,"HECHLER, KEN",22,30017.38
6264469,"FRAZIER, RYAN LAVAR",2305,2188458.44
6265333,"KRISHNAMOORTHI, SUBRAMANIA RAJA",1438,1140001.13
6276954,"PERLMUTTER, EDWIN G (ED)",21085,9007720.38
6276976,"GRIFFITH, H MORGAN",4070,4259210.71
6321205,"LOEBSACK, DAVID WAYNE (DAVE)",10180,5988725.7
6332197,"ADAMS, DESMUND",101,78667.08
6337282,"ZAUN, BRAD",1043,781173.24
6338995,"GRASSLEY, CHARLES (CHUCK)",15692,16795716.29
6365823,"LUMMIS, CYNTHIA MARIE",1933,1638673.23
6367035,"HOLDING, GEORGE EDWARD BELL",6374,5923009.06
6368620,"LAMBORN, DOUGLAS L (DOUG)",1831,1998093.08
6370738,"BARVE, KUMAR",904,595714.47
6374097,"MICHAUD, MICHAEL H (MIKE)",2093,2175741.52
6374300,"MUSE, CHARLES ANTHONY",111,98434.82
6376245,"WILSON, JIM",41,50212.4
6376830,"THOMAS, REGINA D",48,48357.8
6376856,"STOKES, CONNIE J",79,78668
6378136,"BLUMENTHAL, RICHARD A",13144,14539168.21
6378148,"BYSIEWICZ, SUSAN",3487,2205162.49
6381826,"ELLIOTT, JOYCE",1619,1018267.26
6381942,"JEFFRESS, HARMON GENE (GENE)",88,95120
6382405,"BRUTUS, PHILLIP J",130,77538.6
6384200,"MURPHY, CHRISTOPHER S",24577,13514522.19
6386791,"GALLEGO, PETE P",8223,6680409.33
6387510,"SEGREST, STEVE",13,8750
6388344,"WEBER, GEORGE (BOOTS)",0,0
6388457,"HUTTO, C BRADLEY (BRAD)",963,442226.31
6388863,"MONGIARDO, DANIEL",2776,1886976.67
6389020,"GILL, NIA H",172,147204
6389226,"OLIVER, SHEILA Y",135,14225
6389364,"SIRES, ALBIO",2538,2650810.99
6389514,"ADLER, JOHN H",3693,3265330.23
6389617,"CHIVUKULA, UPENDRA J",1515,1288784.97
6389632,"WATSON COLEMAN, BONNIE",3174,2497785.65
6392469,"RINGO, SHIRLEY GENE",470,194154.54
6393098,"CROOKS, DAVID L",1698,1003165.4
6393279,"RESKE, SCOTT E",517,398434.84
6393425,"THURMOND, MICHAEL LAMAR",399,310685.72
6396247,"GILLAN, KIM",1959,992943.73
6396620,"CASTRO, JOAQUIN",3875,3949073.47
6397188,"SCHATZ, BRIAN E",9199,9610400.64
6397247,"TAKAI, KYLE MARK",2315,1764167.81
6397289,"ESPERO, WILLIAM C",131,122273
6398747,"CORREA, LOU",1056,1100457.87
6398854,"CORBETT, ELLEN M",274,203999.56
6399337,"MITCHELL, HARRY E",3356,2252467.42
6400680,"CISSNA, SHARON M",10,17390
6401094,"HIRONO, MAZIE K",8715,6725957.96
6401103,"REYES, ARTURO PACHECO (ART)",0,0
6401142,"HANABUSA, COLLEEN WAKAKO",4435,3374086.29
6401344,"GABBARD TAMAYO, TULSI",4843,4946616.81
6401385,"ANDERSON, J IKAIKA",472,435256.02
6401434,"SANDERS, DAVID AVRAM",28,110237
6402620,"GODWIN, SHELIA L",0,0
6404507,"OWENS-BEY, RONALD M",0,0
6407215,"CHANDLER III, A B (BEN)",4059,4136787.76
6409048,"HALEY, DAVID",16,13045
6409093,"KULTALA, KELLY",743,384528.95
6409851,"HEBERT, TROY",0,0
6410112,"RICHMOND, CEDRIC",4182,4659057.09
6410241,"WOOTON, ERNEST DURHAM",7,4700
6410377,"RAMIREZ, DANIEL C (DANNY)",0,0
6410610,"OLIVERA, PABLO R",0,0
6410737,"JOHNSON, ROBERT ALLEN",159,179200
6410921,"EBBIN, ADAM P",603,327249.24
6412541,"MCPHERSON, JACKIE",316,283039.13
6413534,"CONAWAY, ROBERT (BOB)",12,5950.94
6414992,"SALAZAR, JOHN TONY",1751,1908559.86
6415549,"CARNEY JR, JOHN C",5592,4776549.58
6415847,"BUSH III, JAMES",0,0
6416097,"NELSON, BILL",18967,16766832.23
6416265,"CASTOR, KATHY",3652,3296013.49
6416580,"BROUN, PAUL COLLINS",11483,4855835.08
6417111,"JONES, VERNON",100,75080
6418131,"SHIRATORI, MILES F",27,2125
6419369,"CHAPPELL, JACK WAYNE",0,0
6419995,"SCHAKOWSKY, JANICE D (JAN)",6887,5577890.97
6423437,"ALEXANDER, RODNEY",2639,2595598.12
6428407,"MCCOLLUM, BETTY",3728,3554033.05
6429901,"WEBB, JOHN",22,16296
6435842,"CHAVEZ, MARTIN J",1206,702774.65
6437762,"WRIGHT, KEITH L T",963,937560.15
6438405,"TYNER, JOEL C",48,26101.76
6438662,"KUCINICH, DENNIS J",1355,886493.18
6441236,"CICILLINE, DAVID N",9083,7243933.42
6442207,"PLATT, EUGENE",0,0
6442808,"COHEN, STEPHEN I",2965,3295254.81
6443275,"CUELLAR, ENRIQUE (HENRY)",3668,4334595.37
6445806,"LONEGAN, STEVEN M",1071,741596.33
6445980,"HEARD, CRAIG P",21,32820
6448356,"GAINER III, GLEN B",547,435456.75
6450072,"HUDOK, PHILLIP JOHN",0,0
6451363,"NORTON, JANE E",2916,2884756.38
6451884,"EVANS, MERVIN LEON",0,0
6452420,"RAMIREZ-DEAN, RITA",0,0
6453501,"DOUGHERTY, JIM",87,48763.77
6453754,"BALDERAS, HECTOR H",1435,932737.86
6454209,"POLHEMUS, KATHY L",26,100469.05
6454231,"JACKSON, TROY DALE",526,300640.79
6456533,"CHAPPELLE-NADAL, MARIA N",106,74825.71
6457162,"VICK, TED MARTIN",515,313375.98
6457853,"PRYOR, MARK LUNSFORD",18716,11939401.13
6458584,"HALL, CLARK M",513,414545.36
6458967,"AGUIRRE, AMANDA",226,208622.69
6459062,"KIRKPATRICK, ANN LEILA",44565,17313630.04
6459171,"SINEMA, KYRSTEN",17917,13429099.41
6459274,"COOK, DAVID R",56,64900.09
6461166,"SEEGMILLER, F JAY",170,98418.85
6463552,"BOYCE, PETER F",0,0
6464553,"JILKA, ALAN",988,161279.69
6464870,"MOORE, MATTHEW EDWARD",26,42905
6465137,"CAIN, EMILY ANN",11230,5376039.72
6465651,"SCHEURER, BILL",0,0
6465882,"YOUNG, CHRISTOPHER F",0,0
6466566,"IZZO, ROSE",47,40180.91
6467236,"KELLY JR, JAMES D",30,11300
6467245,"KOVACH, JANICE L",140,101903
6467301,"MURPHY, BRIAN S",0,0
6467351,"TENAGLIO, FRANCIS X",0,0
6467407,"LAFONTA, JUAN ANTHONY",353,356688.46
6467543,"DEUTCH, TED",5066,5835894.05
6468524,"HINCK, JON W",141,123730.66
6469222,"CUSICK SR, JAMES PATRICK (J P)",0,0
6469329,"BALDWIN, BRET",17,10147
6469396,"CARAWAY, BARBARA MALLORY",215,158916.88
6469812,"VALDEZ, RICHARD A",5,3335
6469840,"WYMAN, STEPHEN M",0,0
6470160,"MCCLURE JR, JAMES R",0,0
6470229,"SIEKMAN, LANE A",9,2460
6470410,"BABER, ROBERT (BOB) HENRY",0,0
6471715,"WILSON, ERIC",0,0
6473610,"WILMER, FRANKE",490,310668.85
6473645,"BECK, JERRY",0,0
6474898,"DILL, CYNTHIA ANN",285,190023
6476722,"KIHUEN, RUBEN",3300,2209369.21
6476787,"VAUGHAN, STAN",7,14200
6477210,"MCAFFREY, AL",469,214793.74
6477254,"ROGERS, JIM",0,0
6477326,"WORKMAN, MIKE",0,0
6478215,"HAMBURG, AL",0,0
6479183,"HEINZ, MATTHEW GERALD",3661,1800127.83
6479269,"SCHAPIRA, DAVID",1160,284111.84
6480801,"SEGAL, DAVID A",303,265692.78
6481426,"MANAHAN, JOEY",78,88802.87
6481833,"MOSS, PETER D",0,0
6482677,"FEDELE, PHILIP A",0,0
6483622,"KAUTHER, GARY",0,0
6483915,"COMPTON JR, WILLIAM BOND",0,0
6484076,"OHARA, SHAWN",0,0
6484631,"GUILLORY, ELBERT LEE",821,1101869.21
6484825,"MENDOZA, M V (VINNY)",0,0
6485088,"WILLIAMS, DAVID LYNN",0,0
6485739,"TORRES, NORMA J",727,1078044.42
6486541,"DAVIS SR, BRUCE EDWARD",224,115101
6486971,"MAYNARD, ELLIOTT E (SPIKE)",902,970432.87
6487442,"SINNARD, JEFF",0,0
6489663,"ESCAMILLA, LUZ ROBLES",247,169374.16
6490168,"HOWIE, GORDON",42,33675.99
6490226,"HERBERT, DOUGLAS",49,42841.38
6490740,"TOBIAS, JIMMY",6,3399.98
6491586,"STEINMAN, LEONARD J",0,0
6491604,"TOLBERT, RICHARD CHARLES",0,0
6492413,"GRAZIANI, JOHN R",0,0
6492469,"HOUSTON, KATHERINE",0,0
6493499,"TAYLOR, DWAYNE L",34,24286.56
6494928,"STEWART, ERIC",1031,698051.23
6496564,"KUDLER, HOWARD A",5,83541.2
6496578,"MENG, GRACE",3615,3813688.08
6497128,"BOONE, DANIEL",8,3711.2
6497916,"BOSS, JEFFREY",0,0
6498271,"HOPE, PATRICK A",524,299466.93
6498707,"NORCROSS, DONALD",3031,4118344.62
6498773,"HAHN, JANICE",2676,3209738.26
6498781,"HANNEMANN, MULIUFI (MUFI)",1140,1324282.21
6500886,"HURST, Q BYRUM",253,312971
6501817,"CLEMENS, PETER CONOVER",281,198283.46
6503098,"WILLIAMS, JAY",59,35233.67
6503527,"DOYLE, JACK",13,14750
6503879,"MOORE, RODNEY WAYNE",0,0
6505532,"BROMELL-TINUBU, GLORIA",687,813251.19
6505775,"MALIK, RASHID",0,0
6505791,"THOMPSON, PATRICK",9,3350
6506001,"CRIM, LARRY",39,116206
6506020,"WINTON, MIKE",0,0
6506085,"OWENS, THOMAS KEN (TK)",0,0
6506366,"FOSTER, BURGESS D",0,0
6507264,"WILDE, REX",0,0
6507394,"GALLEGO, RUBEN",2891,2016129.44
6508205,"FEEGBEH, WILLIAM",0,0
6508353,"CAMPBELL, ZACHARY S",0,0
6508898,"HINZ, LYNETTE MORENO",0,0
6509058,"WERDER, H DAVID (THE FLAG-POLE SITTER)",0,0
6510977,"RICE, KATHLEEN M",3660,5598758.49
6512136,"ARCHER, JOHN E",1073,965633.17
6512516,"ESPAILLAT, ADRIANO",1779,1868221.03
6512818,"GRIMES, ALISON LUNDERGAN",42692,13432965.64
6513034,"FRELINGHUYSEN, RODNEY P",5441,5416015.41
6513056,"KLEINHENDLER, HOWARD",86,173086.45
6513456,"SMITH, RUTH EILLEEN",0,0
6513925,"DEATON, CARY J",0,0
6514013,"HUNTER, MARCUS L",7,4300
6514126,"BAILEY, DWAYNE (GULLY)",8,3210
6514232,"KATZ, MYRON",22,13420
6514343,"GREENE, ALVIN M",0,0
6514653,"COSTELLO II, JERRY F",1171,1280682.94
6514833,"MAYDEN, MICHAEL E (THE COACH)",0,0
6515997,"ELLISON, KEITH M",14078,8285922.98
6516103,"SAVIOR, OLE",0,0
6516123,"IVERSON, GREGG A",0,0
6516221,"FRANSON, RICHARD V (DICK)",82,48914.91
6516834,"BLAHA, ROBERT B",183,2022504.93
6517334,"OBERMUELLER, MICHAEL",3702,1472296.15
6517903,"LONGRIE, DIANA",0,0
6518143,"ONDICH, JOSH D",0,0
6518990,"GLASSHEIM, ELIOT",37,29624
6519874,"POTTER, TRACY",147,132188.49
6520845,"CAMPBELL, DOUGLAS (DAYHORSE)",0,0
6520943,"NOONAN, EDWARD C",0,0
6521051,"LAUTEN, ROBERT",2,5848
6521151,"TRACESKI, JOHN M",0,0
6521387,"JOHNSON, ERNEST C",0,0
6521695,"DELLA VALLE, FRANK L",0,0
6522945,"PEARSON, KIRK D",0,0
6523541,"PHIPPS, SHERRY",0,0
6523685,"KNOWLES, ERIC DELANO",85,29907.1
6523917,"JAFFE, RALPH",0,0
6524310,"CAVLAN, MICHAEL",7,4213
6524799,"DEROSA, S MICHAEL",0,0
6525951,"BENNETT, COLIN DANIEL",0,0
6526189,"SWITZER, HOWARD M",0,0
6526197,"LAFOREST, MICHAEL D",0,0
6526286,"BAKER, BRANDY",0,0
6526417,"CLARKE, LLOYD C",0,0
6526455,"OPALICKY, WILLIAM J",0,0
6526625,"KENNEDY, REBEKAH",0,0
6526683,"HEACOCK, MARK",0,0
6527034,"KAIRIS, DANIEL J",0,0
6527220,"LAMBERT, DENNIS",0,0
6527322,"SWANEY, MARK H",0,0
6527336,"TULLIS, ROBERT (BOBBY)",0,0
6528152,"GATCHELL, DAVID",0,0
6528241,"MARCEAUX SR, BASIL J",0,0
6529038,"NEWTON, WILLIAM T",0,0
6529226,"LYDEN, MACDARA F X",0,0
6529249,"PEZZULLO, RICHARD J",36,30324
6529301,"SHAW, HERBERT H",0,0
6529340,"ZALETEL, KAREN",0,0
6529408,"ROZZO, COSTANTINO",0,0
6530379,"ALESSANDRINI, PATRICIA",0,0
6530433,"FENICHEL, STEVEN",0,0
6531607,"FORCHION JR, ROBERT EDWARD",0,0
6532600,"WARD, DONNA M",0,0
6532696,"THE MOVER, MIKE",0,0
6532834,"STEELE, ADAM",0,0
6533294,"ESTEVEZ, ERIC P",0,0
6533612,"DIENOFF, ARNIE C (AC)",0,0
6533712,"CASTILLO, HECTOR L",71,100650.6
6534057,"FITRAKIS, ROBERT",0,0
6534061,"RIOS, ANITA",0,0
6534326,"AKIN, WM RYAN",0,0
6535170,"BRACKETT, KAREN SHERRY",0,0
6535683,"HILL, JERRY WAYNE",1,100
6536429,"QUICK, MARK D",0,0
6536477,"BLAIS, DIANNE L",0,0
6536680,"HANSEN, JONATHAN",0,0
6537119,"FITZGIBBONS, FLOYD",0,0
6537132,"HANSEN, JANINE",0,0
6537318,"JONES, TOM",0,0
6537352,"PARKER, GLENDA GAIL",0,0
6537412,"MURPHY, JANET",0,0
6537611,"DUFFE, CLARK",0,0
6537824,"GROSSMITH, LARS R",0,0
6538788,"ROLAND, JON",0,0
6540147,"GAZTANAGA, LORENZO",0,0
6540469,"HAAS, ERWIN J",0,0
6541891,"OLSEN, NORMAN T (NORM)",0,0
6542043,"VASSAR, CARL E",0,0
6543084,"HORNING, ANDREW (ANDY)",20,8467.19
6543515,"TATAR, JOHN J",0,0
6544650,"BLEVENS, KENNETH E (KEN)",0,0
6544661,"SABRIN, MURRAY",62,55171
6545223,"EASTON, BENNETT N (BEN)",0,0
6546406,"BOMAN, SCOTTY",21,10265.44
6546604,"CUNNINGHAM, ROBB E",0,0
6546638,"LANGKRAEHR, RANDALL DAVID (RANDY)",0,0
6546709,"IRVING, BRIAN",0,0
6547155,"MORGAN, KERRY LEE",0,0
6547215,"LION, RICHARD",0,0
6547589,"DELPHINE, MARC L",20,7711.38
6547810,"BLUNT, JEFFREY C",0,0
6548017,"KOCH III, MAX W",0,0
6548086,"OLIVER, BILL",0,0
6548487,"KOHLHAAS, SCOTT A",0,0
6548661,"CLIFTON, JOHN",0,0
6548857,"HETRICK, JEFF",0,0
6548956,"DWYER, CHRISTOPHER W",0,0
6549002,"STONE, JULIE",0,0
6549073,"COLLINS, BILL",0,0
6549196,"PETTY, KEN",0,0
6549361,"GILLOTTE, JOSEPH P",0,0
6549694,"BROOKS, DARYL MIKELL",0,0
6549739,"COX, DAN",0,0
6549787,"SLANTZ, BILL",0,0
6550032,"FOCKLER JR, JOHN K",0,0
6550186,"KINSEY, M JUSTIN",0,0
6550362,"GESTY, SCOTT",0,0
6550475,"PROCTOR, KEN",0,0
6550639,"JAMESON, SCOTT",0,0
6550936,"FOSTER, JAMES G",0,0
6550974,"BATSON, RANDALL",0,0
6551024,"TAYLOR, HAROLD M",0,0
6551057,"DIAMONDSTONE, PETER (PETE)",0,0
6551094,"NEWTON, JANE",0,0
6551209,"JOHNSON JR, JESSE CLARENCE",11,5902
6551937,"CHAMNESS, MICHAEL T",0,0
6552095,"CAO, ANH (JOSEPH)",1979,2093341.37
6552224,"BROWN, JEFFREY",0,0
6552404,"ELIZONDO, PAMELA",0,0
6552535,"FRINK, GERALD ALLEN",0,0
6553211,"WASHER, BARBARA DALE",0,0
6553803,"BAKER, WILL",0,0
6553820,"TOOLE, CATHY L",0,0
6553824,"NORWOOD, ASHLEY",0,0
6553828,"HILL, TRACELLA LOU OHARA",0,0
6553842,"WILLIAMS, LAJENA",0,0
6554487,"ROSENFELD, DAVID",0,0
6555332,"CEASAR, RON",0,0
6555707,"ZIMMER, GEORGE M",0,0
6555712,"DASHAIRYA, BHAGWAN",0,0
6555800,"SOSNOWSKI, MARC J",0,0
6556611,"MASTROGIOVANNI, MARK ALAN",0,0
6556900,"BLASS, PIOTR",0,0
6557342,"HASS, JAMES T (JIM)",2,10600
6557403,"VASQUEZ, JAIME",0,0
6557805,"LANG JR, WILLIAM ROBERT (BOB)",66,25115.51
6557883,"GREENE, MARK",0,0
6557904,"MERTENS, JOHN",0,0
6558263,"SMITH, ADRIAN",4663,4307280.35
6559492,"MAXWELL, CHIP",144,111785.97
6559590,"BERKLEY, ROCHELLE (SHELLEY)",15490,13221035.57
6559616,"PRICE, NANCY",16,7446.09
6559736,"ADAMS, JOHN W",9,7358
6560841,"HOWARD, GWEN",70,49225
6561657,"ASHFORD, BRAD",6386,3762450.02
6562005,"WHITE, THOMAS M",1942,1043517.24
6567454,"CASTEEN JR, JOHN WESLEY",32,25891.57
