request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142172,c-t-id,142172,"MCMAHON, LINDA E",c-t-eid,11623579,"MCMAHON, LINDA E",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CT,CT,y,2012,2012,c-r-t,1,Standard,c-r-osid,15416,"US SENATE DISTRICT CT SW-CLASS I",c-t-ico,O,Open,1417,80122596.41
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160991,c-t-id,160991,"MCMAHON, LINDA E",c-t-eid,11623579,"MCMAHON, LINDA E",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CT,CT,y,2010,2010,c-r-t,1,Standard,c-r-osid,14931,"US SENATE DISTRICT CT SW-CLASS III",c-t-ico,O,Open,2078,50210591.79
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142178,c-t-id,142178,"BROWN, SCOTT P",c-t-eid,112965,"BROWN, SCOTT P",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MA,MA,y,2012,2012,c-r-t,1,Standard,c-r-osid,14943,"US SENATE DISTRICT MA SW-CLASS I",c-t-ico,I,Incumbent,71129,46171673.70
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142317,c-t-id,142317,"DEWHURST III, DAVID H",c-t-eid,1743939,"DEWHURST III, DAVID H",c-t-ftsts,"Lost-Primary Runoff","Lost-Primary Runoff",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2012,2012,c-r-t,1,Standard,c-r-osid,14967,"US SENATE DISTRICT TX SW-CLASS I",c-t-ico,O,Open,9023,44702832.80
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142240,c-t-id,142240,"WARREN, ELIZABETH A",c-t-eid,1789719,"WARREN, ELIZABETH A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2012,2012,c-r-t,1,Standard,c-r-osid,14943,"US SENATE DISTRICT MA SW-CLASS I",c-t-ico,C,Challenger,111339,43046560.54
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=163309,c-t-id,163309,"MCCONNELL JR, ADDISON MITCHELL (MITCH)",c-t-eid,9284790,"MCCONNELL JR, ADDISON MITCHELL (MITCH)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,KY,KY,y,2014,2014,c-r-t,1,Standard,c-r-osid,15426,"US SENATE DISTRICT KY SW-CLASS II",c-t-ico,I,Incumbent,21859,30269717.60
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160183,c-t-id,160183,"BOXER, BARBARA",c-t-eid,2545581,"BOXER, BARBARA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,14929,"US SENATE DISTRICT CA SW-CLASS III",c-t-ico,I,Incumbent,58402,28187906.89
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160701,c-t-id,160701,"ANGLE, SHARRON E",c-t-eid,6596650,"ANGLE, SHARRON E",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NV,NV,y,2010,2010,c-r-t,1,Standard,c-r-osid,14957,"US SENATE DISTRICT NV SW-CLASS III",c-t-ico,C,Challenger,53087,27931735.90
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=197895,c-t-id,197895,"TOOMEY, PATRICK JOSEPH",c-t-eid,4944091,"TOOMEY, PATRICK JOSEPH",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2016,2016,c-r-t,1,Standard,c-r-osid,14962,"US SENATE DISTRICT PA SW-CLASS III",c-t-ico,I,Incumbent,43449,27415620.84
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142298,c-t-id,142298,"MANDEL, JOSH",c-t-eid,13004561,"MANDEL, JOSH",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2012,2012,c-r-t,1,Standard,c-r-osid,15444,"US SENATE DISTRICT OH SW-CLASS I",c-t-ico,C,Challenger,24292,25894039.16
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142353,c-t-id,142353,"BROWN, SHERROD",c-t-eid,3439679,"BROWN, SHERROD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2012,2012,c-r-t,1,Standard,c-r-osid,15444,"US SENATE DISTRICT OH SW-CLASS I",c-t-ico,I,Incumbent,65040,25090735.57
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=178335,c-t-id,178335,"FRANKEN, ALAN",c-t-eid,1646379,"FRANKEN, ALAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,38,DEMOCRATIC-FARMER-LABOR,c-t-p,1,Democratic,s,MN,MN,y,2014,2014,c-r-t,1,Standard,c-r-osid,15432,"US SENATE DISTRICT MN SW-CLASS II",c-t-ico,I,Incumbent,102740,24828188.87
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=194032,c-t-id,194032,"PORTMAN, ROBERT J (ROB)",c-t-eid,3094681,"PORTMAN, ROBERT J (ROB)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2016,2016,c-r-t,1,Standard,c-r-osid,14959,"US SENATE DISTRICT OH SW-CLASS III",c-t-ico,I,Incumbent,20430,24670873.37
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160118,c-t-id,160118,"REID, HARRY",c-t-eid,18930590,"REID, HARRY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NV,NV,y,2010,2010,c-r-t,1,Standard,c-r-osid,14957,"US SENATE DISTRICT NV SW-CLASS III",c-t-ico,I,Incumbent,18655,24466767.46
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160268,c-t-id,160268,"MCCAIN, JOHN S",c-t-eid,19897785,"MCCAIN, JOHN S",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AZ,AZ,y,2010,2010,c-r-t,1,Standard,c-r-osid,14928,"US SENATE DISTRICT AZ SW-CLASS III",c-t-ico,I,Incumbent,15730,23579686.80
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=171945,c-t-id,171945,"HAGAN, JANET KAY RUTHVEN",c-t-eid,1407929,"HAGAN, JANET KAY RUTHVEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2014,2014,c-r-t,1,Standard,c-r-osid,15436,"US SENATE DISTRICT NC SW-CLASS II",c-t-ico,I,Incumbent,39548,23006295.62
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=161826,c-t-id,161826,"GREENE, JEFF",c-t-eid,19717894,"GREENE, JEFF",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,FL,FL,y,2010,2010,c-r-t,1,Standard,c-r-osid,14933,"US SENATE DISTRICT FL SW-CLASS III",c-t-ico,O,Open,174,22546261.95
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=211082,c-t-id,211082,"FEINGOLD, RUSSELL DANA",c-t-eid,4505474,"FEINGOLD, RUSSELL DANA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2016,2016,c-r-t,1,Standard,c-r-osid,14972,"US SENATE DISTRICT WI SW-CLASS III",c-t-ico,C,Challenger,54981,21895873.83
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160636,c-t-id,160636,"RUBIO, MARCO ANTONIO",c-t-eid,12999040,"RUBIO, MARCO ANTONIO",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2010,2010,c-r-t,1,Standard,c-r-osid,14933,"US SENATE DISTRICT FL SW-CLASS III",c-t-ico,O,Open,35295,21612886.73
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142348,c-t-id,142348,"MCCASKILL, CLAIRE C",c-t-eid,4742989,"MCCASKILL, CLAIRE C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MO,MO,y,2012,2012,c-r-t,1,Standard,c-r-osid,15433,"US SENATE DISTRICT MO SW-CLASS I",c-t-ico,I,Incumbent,32091,21568417.81
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=161117,c-t-id,161117,"FIORINA, CARLY",c-t-eid,18930573,"FIORINA, CARLY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,14929,"US SENATE DISTRICT CA SW-CLASS III",c-t-ico,C,Challenger,15397,21546201.97
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=205784,c-t-id,205784,"SCHUMER, CHARLES E (CHUCK)",c-t-eid,19890086,"SCHUMER, CHARLES E (CHUCK)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2016,2016,c-r-t,1,Standard,c-r-osid,14958,"US SENATE DISTRICT NY SW-CLASS III",c-t-ico,I,Incumbent,12616,21368506.13
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160185,c-t-id,160185,"FEINGOLD, RUSSELL DANA",c-t-eid,4505474,"FEINGOLD, RUSSELL DANA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2010,2010,c-r-t,1,Standard,c-r-osid,14972,"US SENATE DISTRICT WI SW-CLASS III",c-t-ico,I,Incumbent,70938,19821007.25
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=173734,c-t-id,173734,"UDALL, MARK EMERY",c-t-eid,3877995,"UDALL, MARK EMERY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CO,CO,y,2014,2014,c-r-t,1,Standard,c-r-osid,15415,"US SENATE DISTRICT CO SW-CLASS II",c-t-ico,I,Incumbent,36305,19768163.38
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=211078,c-t-id,211078,"JOHNSON, RONALD HAROLD (RON)",c-t-eid,2938769,"JOHNSON, RONALD HAROLD (RON)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2016,2016,c-r-t,1,Standard,c-r-osid,14972,"US SENATE DISTRICT WI SW-CLASS III",c-t-ico,I,Incumbent,36888,19176597.60
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160716,c-t-id,160716,"TOOMEY, PATRICK JOSEPH",c-t-eid,4944091,"TOOMEY, PATRICK JOSEPH",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2010,2010,c-r-t,1,Standard,c-r-osid,14962,"US SENATE DISTRICT PA SW-CLASS III",c-t-ico,O,Open,28707,19045008.14
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142330,c-t-id,142330,"KAINE, TIMOTHY M (TIM)",c-t-eid,5743146,"KAINE, TIMOTHY M (TIM)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2012,2012,c-r-t,1,Standard,c-r-osid,14969,"US SENATE DISTRICT VA SW-CLASS I",c-t-ico,O,Open,31432,18567131.32
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142352,c-t-id,142352,"MENENDEZ, ROBERT",c-t-eid,17659015,"MENENDEZ, ROBERT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2012,2012,c-r-t,1,Standard,c-r-osid,14955,"US SENATE DISTRICT NJ SW-CLASS I",c-t-ico,I,Incumbent,14220,17452808.71
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=165645,c-t-id,165645,"CORNYN, JOHN",c-t-eid,6646197,"CORNYN, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2014,2014,c-r-t,1,Standard,c-r-osid,15452,"US SENATE DISTRICT TX SW-CLASS II",c-t-ico,I,Incumbent,13425,17439509.71
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=181955,c-t-id,181955,"LANDRIEU, MARY L",c-t-eid,5609547,"LANDRIEU, MARY L",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,LA,LA,y,2014,2014,c-r-t,1,Standard,c-r-osid,15427,"US SENATE DISTRICT LA SW-CLASS II",c-t-ico,I,Incumbent,17424,17329435.25
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=208391,c-t-id,208391,"BENNET, MICHAEL F",c-t-eid,5995587,"BENNET, MICHAEL F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CO,CO,y,2016,2016,c-r-t,1,Standard,c-r-osid,14930,"US SENATE DISTRICT CO SW-CLASS III",c-t-ico,I,Incumbent,23182,17210236.60
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160630,c-t-id,160630,"PORTMAN, ROBERT J (ROB)",c-t-eid,3094681,"PORTMAN, ROBERT J (ROB)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2010,2010,c-r-t,1,Standard,c-r-osid,14959,"US SENATE DISTRICT OH SW-CLASS III",c-t-ico,O,Open,12483,17128914.54
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=174122,c-t-id,174122,"WARNER, MARK ROBERT",c-t-eid,12996544,"WARNER, MARK ROBERT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2014,2014,c-r-t,1,Standard,c-r-osid,15454,"US SENATE DISTRICT VA SW-CLASS II",c-t-ico,I,Incumbent,15616,17037467.97
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160281,c-t-id,160281,"SCHUMER, CHARLES E (CHUCK)",c-t-eid,19890086,"SCHUMER, CHARLES E (CHUCK)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2010,2010,c-r-t,1,Standard,c-r-osid,14958,"US SENATE DISTRICT NY SW-CLASS III",c-t-ico,I,Incumbent,10405,16993585.45
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142361,c-t-id,142361,"NELSON, BILL",c-t-eid,6416097,"NELSON, BILL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,FL,FL,y,2012,2012,c-r-t,1,Standard,c-r-osid,15418,"US SENATE DISTRICT FL SW-CLASS I",c-t-ico,I,Incumbent,18967,16766832.23
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=218298,c-t-id,218298,"AYOTTE, KELLY A",c-t-eid,137570,"AYOTTE, KELLY A",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NH,NH,y,2016,2016,c-r-t,1,Standard,c-r-osid,14954,"US SENATE DISTRICT NH SW-CLASS III",c-t-ico,I,Incumbent,20400,16700170.39
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160157,c-t-id,160157,"MURRAY, PATTY",c-t-eid,18930579,"MURRAY, PATTY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2010,2010,c-r-t,1,Standard,c-r-osid,14971,"US SENATE DISTRICT WA SW-CLASS III",c-t-ico,I,Incumbent,23962,16630144.29
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142187,c-t-id,142187,"GILLIBRAND, KIRSTEN E",c-t-eid,1577524,"GILLIBRAND, KIRSTEN E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15443,"US SENATE DISTRICT NY SW-CLASS I",c-t-ico,I,Incumbent,17236,15928461.11
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=174692,c-t-id,174692,"SHAHEEN, JEANNE",c-t-eid,2227644,"SHAHEEN, JEANNE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NH,NH,y,2014,2014,c-r-t,1,Standard,c-r-osid,15439,"US SENATE DISTRICT NH SW-CLASS II",c-t-ico,I,Incumbent,43289,15896311.84
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142335,c-t-id,142335,"BALDWIN, TAMMY SUZANNE GREEN",c-t-eid,2924660,"BALDWIN, TAMMY SUZANNE GREEN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,15457,"US SENATE DISTRICT WI SW-CLASS I",c-t-ico,O,Open,36186,15485052.93
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=200442,c-t-id,200442,"BLUNT, ROY",c-t-eid,3837002,"BLUNT, ROY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MO,MO,y,2016,2016,c-r-t,1,Standard,c-r-osid,14948,"US SENATE DISTRICT MO SW-CLASS III",c-t-ico,I,Incumbent,11644,15434781.48
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=161859,c-t-id,161859,"JOHNSON, RONALD HAROLD (RON)",c-t-eid,2938769,"JOHNSON, RONALD HAROLD (RON)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2010,2010,c-r-t,1,Standard,c-r-osid,14972,"US SENATE DISTRICT WI SW-CLASS III",c-t-ico,C,Challenger,7244,15237973.99
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=165783,c-t-id,165783,"NUNN, MARY MICHELLE",c-t-eid,22206032,"NUNN, MARY MICHELLE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,GA,GA,y,2014,2014,c-r-t,1,Standard,c-r-osid,15419,"US SENATE DISTRICT GA SW-CLASS II",c-t-ico,O,Open,23878,15010806.85
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=195143,c-t-id,195143,"DUCKWORTH, LADDA (TAMMY)",c-t-eid,17658669,"DUCKWORTH, LADDA (TAMMY)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2016,2016,c-r-t,1,Standard,c-r-osid,14938,"US SENATE DISTRICT IL SW-CLASS III",c-t-ico,C,Challenger,29674,15010346.52
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142363,c-t-id,142363,"STABENOW, DEBBIE",c-t-eid,10688869,"STABENOW, DEBBIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MI,MI,y,2012,2012,c-r-t,1,Standard,c-r-osid,14946,"US SENATE DISTRICT MI SW-CLASS I",c-t-ico,I,Incumbent,21675,14792322.79
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142371,c-t-id,142371,"ALLEN, GEORGE F",c-t-eid,17659034,"ALLEN, GEORGE F",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2012,2012,c-r-t,1,Standard,c-r-osid,14969,"US SENATE DISTRICT VA SW-CLASS I",c-t-ico,O,Open,15476,14752467.81
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142354,c-t-id,142354,"CASEY JR, ROBERT P (BOB)",c-t-eid,5967054,"CASEY JR, ROBERT P (BOB)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15447,"US SENATE DISTRICT PA SW-CLASS I",c-t-ico,I,Incumbent,15348,14579777.84
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=211497,c-t-id,211497,"HARRIS, KAMALA D",c-t-eid,21642,"HARRIS, KAMALA D",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2016,2016,c-r-t,1,Standard,c-r-osid,14929,"US SENATE DISTRICT CA SW-CLASS III",c-t-ico,O,Open,17787,14264523.35
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=197894,c-t-id,197894,"MCGINTY, KATHLEEN ALANA",c-t-eid,16743829,"MCGINTY, KATHLEEN ALANA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2016,2016,c-r-t,1,Standard,c-r-osid,14962,"US SENATE DISTRICT PA SW-CLASS III",c-t-ico,C,Challenger,22979,14242804.73
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160292,c-t-id,160292,"KIRK, MARK STEVEN",c-t-eid,19889347,"KIRK, MARK STEVEN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2010,2010,c-r-t,1,Standard,c-r-osid,14938,"US SENATE DISTRICT IL SW-CLASS III",c-t-ico,O,Open,12717,14211977.64
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142350,c-t-id,142350,"TESTER, JON",c-t-eid,7974707,"TESTER, JON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MT,MT,y,2012,2012,c-r-t,1,Standard,c-r-osid,14950,"US SENATE DISTRICT MT SW-CLASS I",c-t-ico,I,Incumbent,23713,14076569.73
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=165637,c-t-id,165637,"COTTON, THOMAS (TOM)",c-t-eid,13607871,"COTTON, THOMAS (TOM)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AR,AR,y,2014,2014,c-r-t,1,Standard,c-r-osid,15412,"US SENATE DISTRICT AR SW-CLASS II",c-t-ico,C,Challenger,15337,13909882.56
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=215078,c-t-id,215078,"MURPHY, PATRICK E",c-t-eid,323583,"MURPHY, PATRICK E",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,FL,FL,y,2016,2016,c-r-t,1,Standard,c-r-osid,14933,"US SENATE DISTRICT FL SW-CLASS III",c-t-ico,C,Challenger,18703,13779943.26
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160629,c-t-id,160629,"BENNET, MICHAEL F",c-t-eid,5995587,"BENNET, MICHAEL F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CO,CO,y,2010,2010,c-r-t,1,Standard,c-r-osid,14930,"US SENATE DISTRICT CO SW-CLASS III",c-t-ico,I,Incumbent,13212,13634145.23
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=163303,c-t-id,163303,"GRIMES, ALISON LUNDERGAN",c-t-eid,6512818,"GRIMES, ALISON LUNDERGAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KY,KY,y,2014,2014,c-r-t,1,Standard,c-r-osid,15426,"US SENATE DISTRICT KY SW-CLASS II",c-t-ico,C,Challenger,42692,13432965.64
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142316,c-t-id,142316,"LEPPERT, THOMAS C",c-t-eid,10135961,"LEPPERT, THOMAS C",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2012,2012,c-r-t,1,Standard,c-r-osid,14967,"US SENATE DISTRICT TX SW-CLASS I",c-t-ico,O,Open,3215,13318468.01
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=162903,c-t-id,162903,"GILLIBRAND, KIRSTEN E",c-t-eid,1577524,"GILLIBRAND, KIRSTEN E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2010,2010,c-r-t,3,Special,c-r-osid,15443,"US SENATE DISTRICT NY SW-CLASS I",c-t-ico,I,Incumbent,12672,13307803.71
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160915,c-t-id,160915,"SESTAK JR, JOSEPH A",c-t-eid,5023739,"SESTAK JR, JOSEPH A",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2010,2010,c-r-t,1,Standard,c-r-osid,14962,"US SENATE DISTRICT PA SW-CLASS III",c-t-ico,O,Open,16075,13283348.90
