"","Zip_Code","Latitude","Longitude"
"23750",54247,44.189293,-87.781594
"23751",54301,44.494385,-87.976051
"23752",54302,44.495042,-87.978652
"23753",54303,44.552247,-88.078803
"23754",54304,44.497541,-88.032443
"23755",54305,44.460064,-88.007382
"23756",54306,44.460064,-88.007382
"23757",54307,44.460064,-88.007382
"23758",54308,44.459509,-87.805912
"23759",54311,44.523605,-87.957687
"23760",54313,44.54964,-87.99597
"23761",54324,44.460064,-88.007382
"23762",54344,44.42504,-88.111252
"23763",54401,44.961874,-89.794002
"23764",54402,44.900936,-89.7701
"23765",54403,44.952863,-89.531804
"23766",54404,44.466554,-90.02136
"23767",54405,44.960186,-90.374893
"23768",54406,44.393087,-89.335313
"23769",54407,44.530435,-89.356252
"23770",54408,45.008812,-89.357822
"23771",54409,45.160809,-89.093942
"23772",54410,44.535658,-90.007245
"23773",54411,44.982348,-90.007765
"23774",54412,44.559652,-90.00532
"23775",54413,44.298272,-90.140404
"23776",54414,44.919163,-89.1042
"23777",54415,44.619128,-89.918563
"23778",54416,44.898739,-88.838922
"23779",54417,45.02735,-89.654118
"23780",54418,45.160395,-88.994008
"23781",54420,44.606893,-90.375852
"23782",54421,44.879977,-90.384734
"23783",54422,44.944027,-90.52792
"23784",54423,44.580724,-89.586502
"23785",54424,45.272303,-89.086848
"23786",54425,44.996496,-90.374411
"23787",54426,44.904647,-90.012469
"23788",54427,44.808419,-89.301349
"23789",54428,45.413361,-89.143347
"23790",54429,44.780171,-89.247809
"23791",54430,45.212455,-88.83459
"23792",54432,44.900936,-89.7701
"23793",54433,45.197791,-90.632113
"23794",54434,45.206757,-90.484132
"23795",54435,45.38097,-89.607232
"23796",54436,44.607247,-90.457313
"23797",54437,44.660403,-90.6756
"23798",54439,45.206757,-90.484132
"23799",54440,44.797963,-89.513916
"23800",54441,44.645875,-90.105056
"23801",54442,45.366386,-89.670022
"23802",54443,44.588962,-89.707997
"23803",54444,45.249382,-89.032136
"23804",54446,44.729482,-90.634557
"23805",54447,45.16658,-90.769811
"23806",54448,44.875437,-89.80077
"23807",54449,44.589394,-90.190595
"23808",54450,45.006232,-89.047379
"23809",54451,45.164705,-90.445798
"23810",54452,45.217518,-89.713291
"23811",54454,44.598179,-89.904543
"23812",54455,44.809226,-89.701277
"23813",54456,44.688149,-90.669407
"23814",54457,44.299968,-89.920843
"23815",54458,44.490241,-89.310944
"23816",54459,45.451541,-90.287732
"23817",54460,44.900923,-90.627475
"23818",54462,45.386148,-88.971242
"23819",54463,45.525897,-89.236033
"23820",54464,45.249382,-89.032136
"23821",54465,45.362544,-88.950339
"23822",54466,44.408897,-90.190911
"23823",54467,44.413942,-89.565507
"23824",54469,44.350934,-89.876274
"23825",54470,45.208013,-90.168991
"23826",54471,44.929692,-89.364964
"23827",54472,44.466554,-90.02136
"23828",54473,44.605786,-89.356834
"23829",54474,44.898819,-89.712935
"23830",54475,44.474097,-89.795501
"23831",54476,44.866501,-89.576968
"23832",54479,44.805167,-90.141112
"23833",54480,45.19405,-90.302783
"23834",54481,44.551808,-89.531871
"23835",54484,44.809072,-90.030674
"23836",54485,45.396466,-89.217933
"23837",54486,44.75984,-89.039052
"23838",54487,45.337814,-89.765239
"23839",54488,44.840956,-90.257456
"23840",54489,44.462338,-90.003283
"23841",54490,45.330939,-90.401519
"23842",54491,45.248003,-88.803154
"23843",54492,44.509433,-89.528584
"23844",54493,44.715341,-90.769733
"23845",54494,44.379694,-89.918546
"23846",54495,44.388082,-89.922751
"23847",54498,44.944248,-90.638388
"23848",54499,44.801314,-89.11476
"23849",54501,45.704474,-89.386562
"23850",54511,45.711791,-88.810386
"23851",54512,46.078442,-89.531393
"23852",54513,45.584525,-90.166914
"23853",54514,46.394779,-90.628174
"23854",54515,45.535762,-90.504465
"23855",54517,46.645163,-90.442721
"23856",54519,46.072385,-89.260939
"23857",54520,45.511846,-88.891846
"23858",54521,45.988126,-89.265609
"23859",54524,45.814336,-90.453045
"23860",54525,46.395746,-90.191139
"23861",54526,45.486195,-90.847935
"23862",54527,46.126107,-90.611172
"23863",54529,45.690115,-89.663974
"23864",54530,45.518558,-90.743138
"23865",54531,45.74835,-89.821598
"23866",54532,45.337678,-89.735524
"23867",54534,46.371032,-90.221645
"23868",54536,46.318241,-90.342024
"23869",54537,45.528816,-90.606178
"23870",54538,46.068073,-89.76566
"23871",54539,45.775685,-89.574808
"23872",54540,46.073659,-89.444514
"23873",54541,45.561723,-88.706496
"23874",54542,45.913837,-88.623498
"23875",54543,45.72293,-89.557263
"23876",54545,46.155097,-89.845465
"23877",54546,46.320677,-90.746141
"23878",54547,46.143746,-90.110725
"23879",54548,45.827583,-89.824294
"23880",54550,46.396613,-90.309085
"23881",54552,45.846473,-90.360373
"23882",54554,46.092807,-89.257762
"23883",54555,45.724607,-90.370984
"23884",54556,45.532944,-90.28166
"23885",54557,46.200011,-89.738691
"23886",54558,45.942092,-89.686925
"23887",54559,46.502552,-90.402719
"23888",54560,46.02023,-89.497889
"23889",54561,46.061297,-89.485834
"23890",54562,45.762075,-89.157339
"23891",54563,45.45197,-90.964443
"23892",54564,45.725515,-89.943993
"23893",54565,46.370313,-90.434344
"23894",54566,45.443574,-88.619413
"23895",54568,45.859618,-89.653705
"23896",54601,43.85456,-91.132072
"23897",54602,43.907739,-91.167621
"23898",54603,43.853763,-91.246238
"23899",54610,44.346721,-91.836481
"23900",54611,44.451027,-90.975918
"23901",54612,44.251711,-91.387699
"23902",54613,44.079992,-89.803877
"23903",54614,43.919308,-91.081457
"23904",54615,44.295394,-90.83128
"23905",54616,44.251701,-91.264753
"23906",54618,43.988481,-90.239261
"23907",54619,43.851133,-90.699047
"23908",54620,44.087601,-90.842289
"23909",54621,43.667006,-90.741409
"23910",54622,44.237714,-91.741701
"23911",54623,43.574486,-91.043819
"23912",54624,43.480668,-91.133309
"23913",54625,44.14309,-91.520432
"23914",54626,43.220573,-91.034135
"23915",54627,44.184171,-91.257707
"23916",54628,43.319219,-91.054678
"23917",54629,44.170774,-91.674962
"23918",54630,44.094809,-91.339528
"23919",54631,43.269667,-90.83178
"23920",54632,43.618089,-90.837971
"23921",54634,43.616843,-90.659829
"23922",54635,44.40376,-91.044171
"23923",54636,43.968617,-91.223484
"23924",54637,43.88013,-90.272928
"23925",54638,43.816431,-90.40265
"23926",54639,43.600044,-90.636482
"23927",54640,43.266172,-91.022031
"23928",54641,43.94521,-90.049489
"23929",54642,44.196358,-90.979249
"23930",54643,44.186869,-90.635831
"23931",54644,44.021422,-91.03295
"23932",54645,43.206361,-90.940479
"23933",54646,44.022637,-90.130552
"23934",54648,43.83159,-90.647476
"23935",54649,43.971514,-90.361161
"23936",54650,43.886664,-91.130399
"23937",54651,43.696538,-90.548053
"23938",54652,43.470286,-90.774539
"23939",54653,43.841142,-90.950732
"23940",54654,43.206361,-90.940479
"23941",54655,43.369813,-90.808363
"23942",54656,43.949925,-90.752783
"23943",54657,43.274205,-90.924336
"23944",54658,43.669102,-91.134346
"23945",54659,44.291449,-91.087671
"23946",54660,43.983826,-90.473336
"23947",54661,44.076755,-91.460168
"23948",54662,44.003084,-90.562005
"23949",54664,43.501783,-90.706816
"23950",54665,43.530515,-90.991573
"23951",54666,43.987879,-90.466582
"23952",54667,43.653701,-90.841723
"23953",54669,43.897572,-91.120198
"23954",54670,43.848835,-90.468791
"23955",54701,44.75653,-91.473097
"23956",54702,44.726626,-91.285931
"23957",54703,44.80456,-91.477897
"23958",54720,44.803612,-91.442253
"23959",54721,44.602774,-92.062219
"23960",54722,44.726811,-91.212598
"23961",54723,44.631517,-92.435186
"23962",54724,45.042352,-91.408026
"23963",54725,45.075804,-92.013036
"23964",54726,45.00521,-91.175615
"23965",54727,45.015803,-91.353301
"23966",54728,45.405423,-91.828102
"23967",54729,44.958689,-91.319492
"23968",54730,45.037889,-91.888046
"23969",54731,45.357563,-91.088353
"23970",54732,45.125153,-91.170922
"23971",54733,45.261871,-91.845156
"23972",54734,45.001949,-92.099665
"23973",54735,44.946496,-91.90344
"23974",54736,44.640224,-91.831869
"23975",54737,44.749316,-92.04191
"23976",54738,44.394025,-91.411701
"23977",54739,44.855107,-91.736968
"23978",54740,44.744453,-92.226414
"23979",54741,44.659822,-91.014753
"23980",54742,44.762892,-91.306304
"23981",54743,44.311074,-91.806396
"23982",54744,45.319786,-91.881754
"23983",54745,45.150752,-91.121308
"23984",54746,44.516708,-90.709853
"23985",54747,44.356483,-91.443718
"23986",54748,45.088875,-91.256794
"23987",54749,44.947538,-92.07521
"23988",54750,44.623923,-92.29072
"23989",54751,44.867809,-91.943198
"23990",54754,44.436841,-90.796318
"23991",54755,44.48773,-91.68068
"23992",54756,44.473584,-91.910518
"23993",54757,45.118159,-91.486707
"23994",54758,44.333502,-91.347015
"23995",54759,44.509108,-92.131821
"23996",54760,44.424863,-91.207421
"23997",54761,44.619607,-92.180419
"23998",54762,45.262353,-91.992842
"23999",54763,45.168279,-91.875797
"24000",54764,44.946496,-91.90344
"24001",54765,45.142866,-91.699794
"24002",54766,45.349548,-90.887173
"24003",54767,44.781928,-92.283761
"24004",54768,44.993395,-91.069525
"24005",54769,44.508365,-92.232594
"24006",54770,44.387425,-91.394415
"24007",54771,44.894112,-90.790684
"24008",54772,45.094148,-91.879257
"24009",54773,44.443778,-91.285758
"24010",54774,45.07413,-91.294397
"24011",54801,45.922016,-91.811707
"24012",54805,45.434373,-91.965942
"24013",54806,46.558577,-90.738773
"24014",54810,45.421648,-92.378752
"24015",54812,45.47734,-91.86779
"24016",54813,45.557393,-92.016728
"24017",54814,46.853517,-90.915934
"24018",54816,46.682796,-91.143254
"24019",54817,45.732675,-91.615044
"24020",54818,45.423409,-91.848206
"24021",54819,45.469246,-91.293073
"24022",54820,46.555409,-91.605419
"24023",54821,46.21018,-91.189305
"24024",54822,45.465645,-91.68441
"24025",54824,45.420898,-92.544088
"24026",54826,45.495679,-92.037821
"24027",54827,46.834502,-91.092821
"24028",54828,45.837967,-91.291784
"24029",54829,45.42772,-91.899489
"24030",54830,45.972603,-92.292996
"24031",54832,46.682796,-91.143254
"24032",54834,45.742371,-91.476541
"24033",54835,45.780382,-91.224718
"24034",54836,46.452892,-92.171445
"24035",54837,45.526263,-92.429333
"24036",54838,46.293033,-91.894633
"24037",54839,46.682796,-91.143254
"24038",54840,45.795342,-92.693513
"24039",54841,45.620445,-91.801751
"24040",54842,46.514162,-91.862136
"24041",54843,45.955223,-91.278308
"24042",54844,46.682796,-91.143254
"24043",54845,45.799612,-92.153743
"24044",54846,46.376072,-90.761153
"24045",54847,46.599552,-91.437437
"24046",54848,45.490835,-91.0943
"24047",54849,46.493011,-91.71342
"24048",54850,46.803272,-90.692287
"24049",54851,45.468941,-92.521938
"24050",54853,45.455357,-92.467658
"24051",54854,46.652638,-91.733798
"24052",54855,46.366834,-90.840821
"24053",54856,46.362341,-91.116899
"24054",54857,45.609562,-91.61965
"24055",54858,45.51583,-92.461712
"24056",54859,46.09709,-91.859913
"24057",54861,46.560783,-90.619716
"24058",54862,45.797008,-91.127234
"24059",54864,46.594249,-91.815333
"24060",54865,46.715564,-91.353195
"24061",54867,45.800649,-91.268979
"24062",54868,45.519692,-91.826575
"24063",54870,45.73714,-91.775875
"24064",54871,45.878356,-91.79215
"24065",54872,45.782741,-92.385751
"24066",54873,46.417261,-91.810992
"24067",54874,46.568809,-91.935156
"24068",54875,45.945201,-91.675448
"24069",54876,45.821216,-91.462771
"24070",54880,46.574982,-92.117578
"24071",54888,45.966368,-91.886372
"24072",54889,45.400115,-92.074695
"24073",54890,46.525129,-91.921631
"24074",54891,46.697289,-90.904151
"24075",54893,45.869606,-92.30286
"24076",54895,45.40913,-91.423051
"24077",54896,45.832746,-91.014362
"24078",54901,44.005661,-88.55756
"24079",54902,43.99461,-88.526025
"24080",54903,44.06858,-88.644873
"24081",54904,44.062366,-88.623779
"24082",54906,44.06858,-88.644873
"24083",54909,44.379544,-89.356552
"24084",54911,44.275702,-88.370856
"24085",54912,44.416326,-88.464873
"24086",54913,44.345553,-88.434297
"24087",54914,44.271285,-88.486307
"24088",54915,44.373778,-88.444396
"24089",54919,44.416326,-88.464873
"24090",54921,44.341602,-89.526303
"24091",54922,44.432373,-88.559628
"24092",54923,43.915726,-89.027124
"24093",54926,44.617819,-89.016622
"24094",54927,44.103137,-88.653949
"24095",54928,44.735836,-88.876673
"24096",54929,44.593386,-88.868093
"24097",54930,44.026085,-89.486854
"24098",54931,44.416326,-88.464873
"24099",54932,43.832253,-88.582166
"24100",54933,44.668605,-88.704318
"24101",54934,44.003153,-88.839692
"24102",54935,43.734724,-88.523176
"24103",54936,43.740559,-88.522984
"24104",54937,43.765009,-88.605657
"24105",54940,44.272779,-88.833282
"24106",54941,43.85627,-88.985883
"24107",54942,44.286983,-88.556406
"24108",54943,44.103548,-89.491566
"24109",54944,44.342058,-88.588244
"24110",54945,44.572209,-89.071142
"24111",54946,44.336537,-89.146258
"24112",54947,44.194993,-88.688629
"24113",54948,44.781006,-88.890714
"24114",54949,44.488057,-88.926954
"24115",54950,44.546623,-88.937717
"24116",54951,44.416326,-88.464873
"24117",54952,44.141025,-88.569088
"24118",54956,44.170785,-88.658087
"24119",54957,44.198944,-88.678863
"24120",54960,43.922097,-89.310982
"24121",54961,44.405595,-88.859107
"24122",54962,44.426783,-88.993214
"24123",54963,44.050782,-88.754887
"24124",54964,43.956653,-88.71918
"24125",54965,44.155967,-89.02096
"24126",54966,44.191887,-89.297481
"24127",54967,44.134044,-88.986361
"24128",54968,43.832741,-89.122651
"24129",54969,44.269991,-88.775457
"24130",54970,44.080217,-89.217031
"24131",54971,43.782526,-88.533445
"24132",54974,43.775697,-88.659504
"24133",54975,44.461926,-88.915027
"24134",54976,44.209313,-89.096856
"24135",54977,44.451051,-89.146915
"24136",54978,44.79604,-88.898362
"24137",54979,43.839613,-88.543924
"24138",54980,43.988578,-88.771167
"24139",54981,44.429163,-89.04668
"24140",54982,44.075321,-89.271177
"24141",54983,44.332498,-88.922821
"24142",54984,44.168882,-89.223228
"24143",54985,44.070584,-88.517762
"24144",54986,44.124886,-88.745129
"24145",54990,44.461926,-88.915027
"24146",55001,44.90717,-92.816193
"24147",55002,45.513447,-92.894239
"24148",55003,45.013918,-92.781055
"24149",55005,45.388716,-93.231538
"24150",55006,45.69146,-93.278348
"24151",55007,45.947444,-93.073628
"24152",55008,45.602457,-93.263457
"24153",55009,44.483189,-92.885609
"24154",55010,44.547215,-93.153115
"24155",55011,45.341448,-93.235026
"24156",55012,45.448211,-92.789369
"24157",55013,45.362621,-92.902261
"24158",55014,45.185565,-93.129272
"24159",55016,44.818216,-92.92861
"24160",55017,45.660954,-93.430806
"24161",55018,44.426537,-92.955359
"24162",55019,44.398613,-93.194444
"24163",55020,44.588963,-93.369473
"24164",55021,44.36287,-93.267456
"24165",55024,44.640515,-93.14196
"24166",55025,45.246466,-92.949266
"24167",55026,44.520038,-92.358158
"24168",55027,44.427157,-92.620355
"24169",55029,45.642235,-93.201107
"24170",55030,45.856598,-93.081255
"24171",55031,44.608467,-92.955479
"24172",55032,45.593629,-92.998865
"24173",55033,44.737166,-93.032909
"24174",55036,45.854335,-93.124235
"24175",55037,46.014689,-92.938103
"24176",55038,45.182366,-92.945218
"24177",55040,45.565289,-93.287101
"24178",55041,44.421753,-92.232221
"24179",55042,44.992866,-92.898177
"24180",55043,44.940859,-92.789447
"24181",55044,44.633421,-93.25812
"24182",55045,45.404477,-92.823088
"24183",55046,44.447704,-93.425156
"24184",55047,45.198774,-92.825767
"24185",55049,44.160283,-93.246471
"24186",55051,45.918782,-93.297792
"24187",55052,44.328365,-93.342652
"24188",55053,44.32738,-93.242155
"24189",55054,44.571056,-93.354267
"24190",55055,44.872395,-92.993263
"24191",55056,45.556522,-92.885433
"24192",55057,44.376816,-93.241838
"24193",55060,44.047613,-93.223724
"24194",55063,45.949599,-92.892997
"24195",55065,44.545066,-93.02496
"24196",55066,44.521909,-92.537774
"24197",55067,46.074687,-92.718004
"24198",55068,44.661216,-93.076163
"24199",55069,45.67987,-92.978158
"24200",55070,45.393554,-93.357614
"24201",55071,44.822826,-92.989204
"24202",55072,46.132453,-92.588959
"24203",55073,45.253166,-92.837344
"24204",55074,45.382835,-92.726135
"24205",55075,44.890315,-93.049879
"24206",55076,44.828816,-93.039064
"24207",55077,44.828265,-93.093969
"24208",55078,45.513447,-92.894239
"24209",55079,45.405278,-92.969118
"24210",55080,45.651313,-93.275622
"24211",55082,45.061416,-92.84736
"24212",55083,45.021016,-92.983726
"24213",55084,45.457557,-92.733042
"24214",55085,44.674799,-92.968309
"24215",55087,44.239946,-93.397354
"24216",55088,44.500341,-93.382574
"24217",55089,44.575372,-92.704731
"24218",55090,45.053466,-92.957034
"24219",55092,45.336417,-92.967517
"24220",55101,44.967965,-93.092168
"24221",55102,44.932929,-93.118968
"24222",55103,44.967215,-93.125319
"24223",55104,44.955615,-93.16702
"24224",55105,44.934515,-93.16097
"24225",55106,44.957065,-93.041616
"24226",55107,44.932465,-93.087967
"24227",55108,44.980614,-93.177122
"24228",55109,45.013234,-93.029667
"24229",55110,45.079965,-93.022317
"24230",55111,44.882838,-93.200671
"24231",55112,45.078815,-93.187223
"24232",55113,45.013895,-93.157071
"24233",55114,44.964115,-93.194872
"24234",55115,45.070951,-92.939113
"24235",55116,44.911215,-93.165356
"24236",55117,45.002115,-93.106269
"24237",55118,44.856615,-93.113028
"24238",55119,44.941415,-93.010714
"24239",55120,44.870365,-93.143369
"24240",55121,44.822093,-93.15908
"24241",55122,44.786018,-93.220205
"24242",55123,44.805989,-93.140878
"24243",55124,44.749701,-93.202881
"24244",55125,44.919716,-92.943876
"24245",55126,45.073561,-93.138022
"24246",55127,45.080265,-93.08752
"24247",55128,44.991316,-92.948738
"24248",55129,44.898516,-92.92301
"24249",55133,45.005902,-93.105869
"24250",55144,45.005902,-93.105869
"24251",55145,45.005902,-93.105869
"24252",55146,44.942656,-93.082793
"24253",55150,44.886554,-93.161258
"24254",55155,44.952165,-93.095518
"24255",55161,45.005902,-93.105869
"24256",55164,44.990915,-93.106593
"24257",55165,45.005902,-93.105869
"24258",55166,45.005902,-93.105869
"24259",55168,45.005902,-93.105869
"24260",55169,45.005902,-93.105869
"24261",55170,45.005902,-93.105869
"24262",55171,45.005902,-93.105869
"24263",55172,45.005902,-93.105869
"24264",55175,45.005902,-93.105869
"24265",55177,45.005902,-93.105869
"24266",55182,45.005902,-93.105869
"24267",55187,45.005902,-93.105869
"24268",55188,45.005902,-93.105869
"24269",55190,45.005902,-93.105869
"24270",55191,45.005902,-93.105869
"24271",55301,45.258673,-93.664342
"24272",55302,45.218652,-94.105948
"24273",55303,45.282482,-93.418574
"24274",55304,45.237661,-93.272428
"24275",55305,44.952763,-93.43723
"24276",55306,44.762208,-93.221535
"24277",55307,44.597449,-94.105481
"24278",55308,45.451864,-93.842187
"24279",55309,45.367294,-93.686916
"24280",55310,44.753182,-94.848215
"24281",55311,45.124263,-93.499583
"24282",55312,44.758102,-94.251718
"24283",55313,45.180732,-93.927556
"24284",55314,44.71031,-94.752767
"24285",55315,44.723162,-93.701637
"24286",55316,45.176914,-93.397481
"24287",55317,44.853364,-93.572584
"24288",55318,44.810062,-93.653336
"24289",55319,45.466197,-93.952504
"24290",55320,45.226627,-93.92441
"24291",55321,45.086044,-94.185096
"24292",55322,44.768262,-93.787041
"24293",55323,45.015914,-93.47188
"24294",55324,45.070558,-94.420292
"24295",55325,45.102011,-94.368691
"24296",55327,45.201514,-93.482833
"24297",55328,45.041472,-93.97792
"24298",55329,45.282592,-94.524712
"24299",55330,45.403289,-93.644522
"24300",55331,44.912712,-93.623186
"24301",55332,44.595338,-94.726284
"24302",55333,44.564953,-94.891273
"24303",55334,44.572583,-94.191699
"24304",55335,44.55017,-94.543258
"24305",55336,44.770238,-94.195685
"24306",55337,44.771547,-93.226258
"24307",55338,44.63575,-94.057781
"24308",55339,44.785812,-93.837873
"24309",55340,45.073663,-93.568735
"24310",55341,45.160196,-93.673418
"24311",55342,44.70976,-94.756704
"24312",55343,44.913969,-93.44813
"24313",55344,44.850563,-93.440429
"24314",55345,44.916963,-93.481749
"24315",55346,44.875463,-93.47808
"24316",55347,44.841713,-93.459829
"24317",55348,44.848263,-93.398727
"24318",55349,45.101679,-94.047497
"24319",55350,44.875565,-94.266332
"24320",55352,44.658362,-93.601183
"24321",55353,45.36261,-94.309928
"24322",55354,44.880454,-94.100616
"24323",55355,45.122737,-94.529861
"24324",55356,44.995129,-93.593836
"24325",55357,45.100098,-93.657256
"24326",55358,45.214072,-94.060149
"24327",55359,44.983312,-93.689162
"24328",55360,44.905962,-93.913561
"24329",55361,44.940212,-93.592735
"24330",55362,45.249636,-93.851533
"24331",55363,45.048202,-94.056543
"24332",55364,44.935062,-93.662938
"24333",55365,45.200875,-93.888099
"24334",55366,44.673454,-94.229311
"24335",55367,44.899612,-93.970832
"24336",55368,44.738862,-93.89995
"24337",55369,45.128414,-93.458932
"24338",55370,44.839939,-94.050518
"24339",55371,45.740703,-93.63663
"24340",55372,44.682763,-93.464428
"24341",55373,45.155019,-93.865168
"24342",55374,45.168896,-93.574586
"24343",55375,44.904062,-93.74904
"24344",55376,45.16826,-93.893628
"24345",55377,45.540181,-93.815434
"24346",55378,44.751113,-93.367975
"24347",55379,44.731113,-93.474144
"24348",55380,45.315823,-93.979766
"24349",55381,44.921134,-94.195425
"24350",55382,45.265248,-94.165984
"24351",55383,44.805487,-93.766524
"24352",55384,44.936862,-93.630286
"24353",55385,44.766671,-94.344376
"24354",55386,44.846645,-93.661737
"24355",55387,44.844847,-93.746148
"24356",55388,44.924416,-93.853894
"24357",55389,45.268619,-94.444561
"24358",55390,45.060676,-93.974555
"24359",55391,44.984663,-93.542233
"24360",55392,45.015914,-93.47188
"24361",55393,45.200875,-93.888099
"24362",55394,44.805487,-93.766524
"24363",55395,44.946121,-94.07572
"24364",55396,44.550833,-94.347525
"24365",55397,44.800912,-93.919675
"24366",55398,45.467503,-93.602475
"24367",55399,44.805487,-93.766524
"24368",55401,44.979265,-93.273024
"24369",55402,44.975915,-93.271825
"24370",55403,44.972615,-93.287275
"24371",55404,44.948614,-93.329926
"24372",55405,44.970114,-93.300275
"24373",55406,44.976015,-93.278975
"24374",55407,44.935465,-93.254023
"24375",55408,44.947515,-93.288975
"24376",55409,44.925014,-93.289224
"24377",55410,44.912364,-93.318825
"24378",55411,44.999514,-93.297393
"24379",55412,45.025115,-93.298876
"24380",55413,44.994365,-93.240774
"24381",55414,44.974515,-93.234173
"24382",55415,44.974215,-93.258474
"24383",55416,44.949714,-93.337326
"24384",55417,44.962965,-93.253624
"24385",55418,45.017765,-93.244524
"24386",55419,44.890914,-93.282724
"24387",55420,44.835164,-93.255222
"24388",55421,45.052315,-93.254075
"24389",55422,45.009601,-93.342428
"24390",55423,44.875614,-93.255272
"24391",55424,44.905164,-93.340326
"24392",55425,44.842664,-93.236286
"24393",55426,44.955014,-93.382928
"24394",55427,44.999964,-93.390979
"24395",55428,44.981413,-93.372979
"24396",55429,44.975664,-93.336926
"24397",55430,45.063923,-93.302227
"24398",55431,44.828764,-93.311823
"24399",55432,45.094965,-93.23957
"24400",55433,45.164263,-93.319278
"24401",55434,45.170399,-93.226925
"24402",55435,44.932864,-93.367327
"24403",55436,44.901163,-93.42267
"24404",55437,44.826064,-93.353791
"24405",55438,44.826613,-93.375027
"24406",55439,44.874414,-93.375277
"24407",55440,45.015914,-93.47188
"24408",55441,45.005804,-93.419323
"24409",55442,45.04674,-93.431047
"24410",55443,45.119364,-93.34312
"24411",55444,45.117765,-93.305378
"24412",55445,45.123064,-93.352439
"24413",55446,45.040013,-93.486482
"24414",55447,45.003335,-93.487482
"24415",55448,45.174056,-93.313274
"24416",55449,45.169739,-93.188924
"24417",55450,44.881113,-93.220658
"24418",55454,44.980859,-93.252524
"24419",55455,45.038364,-93.298376
"24420",55458,45.015914,-93.47188
"24421",55459,45.015914,-93.47188
"24422",55460,45.015914,-93.47188
"24423",55468,45.015914,-93.47188
"24424",55470,45.015914,-93.47188
"24425",55472,45.015914,-93.47188
"24426",55473,44.805487,-93.766524
"24427",55474,45.015914,-93.47188
"24428",55478,45.015914,-93.47188
"24429",55479,45.015914,-93.47188
"24430",55480,45.015914,-93.47188
"24431",55483,45.015914,-93.47188
"24432",55484,45.015914,-93.47188
"24433",55485,45.015914,-93.47188
"24434",55486,45.015914,-93.47188
"24435",55487,45.015914,-93.47188
"24436",55488,45.015914,-93.47188
"24437",55550,44.805487,-93.766524
"24438",55551,44.805487,-93.766524
"24439",55552,44.805487,-93.766524
"24440",55553,44.805487,-93.766524
"24441",55554,44.805487,-93.766524
"24442",55555,44.805487,-93.766524
"24443",55556,44.805487,-93.766524
"24444",55557,44.805487,-93.766524
"24445",55558,44.805487,-93.766524
"24446",55559,44.805487,-93.766524
"24447",55560,44.805487,-93.766524
"24448",55561,44.805487,-93.766524
"24449",55562,44.805487,-93.766524
"24450",55563,44.805487,-93.766524
"24451",55564,44.805487,-93.766524
"24452",55565,45.200875,-93.888099
"24453",55566,44.805487,-93.766524
"24454",55567,44.805487,-93.766524
"24455",55568,44.805487,-93.766524
"24456",55569,45.015914,-93.47188
"24457",55570,45.015914,-93.47188
"24458",55571,45.015914,-93.47188
"24459",55572,45.015914,-93.47188
"24460",55573,45.015914,-93.47188
"24461",55574,45.015914,-93.47188
"24462",55575,45.015914,-93.47188
"24463",55576,45.015914,-93.47188
"24464",55577,45.015914,-93.47188
"24465",55578,45.015914,-93.47188
"24466",55579,45.015914,-93.47188
"24467",55580,45.200875,-93.888099
"24468",55581,45.200875,-93.888099
"24469",55582,45.200875,-93.888099
"24470",55583,44.805487,-93.766524
"24471",55584,45.200875,-93.888099
"24472",55585,45.200875,-93.888099
"24473",55586,45.200875,-93.888099
"24474",55587,45.200875,-93.888099
"24475",55588,44.989512,-93.880245
"24476",55589,45.200875,-93.888099
"24477",55590,45.200875,-93.888099
"24478",55591,45.200875,-93.888099
"24479",55592,45.200875,-93.888099
"24480",55593,45.015914,-93.47188
"24481",55594,44.805487,-93.766524
"24482",55595,45.015914,-93.47188
"24483",55596,45.015914,-93.47188
"24484",55597,45.015914,-93.47188
"24485",55598,45.015914,-93.47188
"24486",55599,45.015914,-93.47188
"24487",55601,47.256021,-91.356586
"24488",55602,47.256933,-92.00427
"24489",55603,47.497114,-91.320571
"24490",55604,47.872285,-90.42294
"24491",55605,47.923022,-89.851983
"24492",55606,47.851669,-90.001214
"24493",55607,47.660406,-91.498861
"24494",55609,46.95388,-91.777997
"24495",55612,47.7059,-90.682372
"24496",55613,47.518552,-90.949997
"24497",55614,47.358488,-91.220483
"24498",55615,47.648636,-90.801861
"24499",55616,47.134891,-91.545363
"24500",55701,47.640367,-92.442797
"24501",55702,47.014861,-92.612312
"24502",55703,47.753747,-92.756769
"24503",55704,46.215511,-92.759076
"24504",55705,47.634557,-92.071317
"24505",55706,47.742305,-91.953532
"24506",55707,46.556833,-92.720097
"24507",55708,47.532826,-92.340774
"24508",55709,47.347269,-93.388826
"24509",55710,47.645047,-92.651923
"24510",55711,46.837747,-92.680451
"24511",55712,46.2263,-92.705581
"24512",55713,47.493197,-92.764262
"24513",55716,47.322883,-93.276267
"24514",55717,47.0686,-92.442794
"24515",55718,46.622795,-92.675569
"24516",55719,47.563308,-92.443251
"24517",55720,46.592512,-92.549564
"24518",55721,47.238241,-93.516501
"24519",55722,47.377503,-93.385597
"24520",55723,47.877563,-92.768568
"24521",55724,47.152067,-92.435223
"24522",55725,48.241245,-92.525385
"24523",55726,46.654061,-92.836499
"24524",55730,47.087782,-93.921429
"24525",55731,47.918943,-92.020778
